id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
PRICKLE3	133.9170938419	152.8790190109	114.9551686729	0.7519355463	-0.4113190913	0.2817091067	0.4759727861
PRICKLE4	64.453555229	53.2511185216	75.6559919364	1.4207399588	0.5066425191	0.3449775301	0.5442663405
PRIM1	179.9734338815	230.6558803334	129.2909874296	0.5605362727	-0.8351203611	0.0188458247	0.0653604883
PRIM2	185.5724197032	244.0513863298	127.0934530766	0.5207651347	-0.9412952318	0.0074491105	0.0315127992
PRIMA1	177.8617037046	79.0220135856	276.7013938236	3.501573565	1.8080033976	5.08923692446885e-07	7.29693596274467e-06
PRINS	6.2922864828	4.8772200701	7.7073528954	1.5802758097	0.6601763777	0.4305929792	0.6283001488
PRKAA1	1709.2456774467	1457.044908426	1961.4464464673	1.3461811885	0.4288726017	0.0592673259	0.1584756757
PRKAA2	415.7852866181	445.7433675499	385.8272056863	0.8655814843	-0.2082584562	0.4766466609	0.669046175
PRKAB1	693.7096021809	723.5551408646	663.8640634973	0.9175030706	-0.1242151087	0.6019352836	0.7702707807
PRKAB2	679.9045424505	611.531111591	748.2779733101	1.223613908	0.2911484102	0.2765713736	0.4704214954
PRKACA	2483.6036291483	2441.5874171174	2525.6198411793	1.0344171269	0.0488180673	0.9156816883	0.971517755
PRKACB	1759.5705659579	2326.9502347335	1192.1908971823	0.5123405217	-0.964825094	0.0050522413	0.0230318609
PRKACG	0.0129623599	0.0178086004	0.0081161195	0.4557415673	-1.1337121328	0.9834471349	1
PRKAG1	1315.9180080591	1442.9552455208	1188.8807705975	0.8239207517	-0.2794225155	0.201587493	0.380079798
PRKAG2	642.5183724563	560.0755287638	724.9612161487	1.2943990211	0.3722824218	0.1249822903	0.2712557143
PRKAG3	7.4487091522	3.2425912931	11.6548270114	3.5942941796	1.8457084929	0.5667532388	0.7422482483
PRKAR1A	7565.8610958569	7315.6007881298	7816.121403584	1.0684182516	0.0954765266	0.7241976841	0.8552100784
PRKAR1B	248.3862680774	206.9523387405	289.8201974143	1.4004200154	0.4858595867	0.1060750437	0.2411099058
PRKAR2A	485.3722650727	452.4423821953	518.3021479501	1.1455649788	0.1960592935	0.4863276533	0.6772365363
PRKAR2B	3826.9524340331	1247.8154813687	6406.0893866975	5.1338434908	2.3600393149	7.34367585783398e-15	3.28650500575879e-13
PRKCA	333.1499064057	212.875493705	453.4243191063	2.1299977335	1.0908518953	0.0001001666	0.0008283117
PRKCB	170.7508699381	184.2165684325	157.2851714437	0.853805783	-0.2280201607	0.4826797692	0.6737878835
PRKCDBP	284.7084854007	233.4644435854	335.9525272161	1.4389879763	0.5250545375	0.0914611622	0.2171286658
PRKCD	1707.0318722391	1991.6597556747	1422.4039888034	0.7141802131	-0.4856399313	0.0260689257	0.0844729045
PRKCE	288.0386309932	252.5412920345	323.5359699518	1.2811210687	0.35740682	0.2219991814	0.4057226419
PRKCG	0.5070535397	0.7596061198	0.2545009596	0.3350433244	-1.5775804325	0.2131638452	0.3947396383
PRKCH	940.5076994651	800.3057669822	1080.709631948	1.3503709164	0.4333557374	0.0635373264	0.1666576572
PRKCI	1114.2443081316	1264.3059531145	964.1826631486	0.762618147	-0.3909672336	0.1044036367	0.23847488
PRKCQ	73.3176400413	46.8290089121	99.8062711706	2.1312915539	1.0917279627	0.4690123474	0.6627510461
PRKCSH	4562.9573832199	5273.6610872595	3852.2536791803	0.7304704674	-0.4531021483	0.0685946885	0.1764675511
PRKCZ	356.7837501177	452.024951478	261.5425487574	0.5786020172	-0.7893567419	0.0062679519	0.0274602005
PRKD1	233.9765211704	135.8143149255	332.1387274154	2.4455354916	1.2901504024	7.56914191157586e-05	0.0006486841
PRKD2	1062.1718402561	1126.84074684	997.5029336723	0.8852208588	-0.1758906485	0.454960492	0.6501287697
PRKD3	1122.2540980774	887.9895897474	1356.5186064074	1.527628952	0.6112941677	0.008951362	0.0365092361
PRKDC	5862.4878192943	7477.4665835634	4247.5090550252	0.5680411952	-0.815932535	0.001332286	0.0075986692
PRKG1	141.3321993973	126.8503065118	155.8140922828	1.2283304358	0.2966987154	0.4956934531	0.6859129145
PRKG2	30.1503606493	25.6118405393	34.6888807593	1.3544079624	0.4376623599	0.5121664108	0.7003033277
PRKRA	1002.6916585726	1018.0263638001	987.3569533451	0.9698736579	-0.0441312702	0.8024282946	0.9045530093
PRKRIP1	432.5651751688	455.8088012972	409.3215490405	0.8980115081	-0.1551941616	0.5606499673	0.7376798647
PRKRIR	1511.9735350924	1450.6267043238	1573.320365861	1.0845797621	0.1171361555	0.6196481693	0.7828462046
PRKX	684.5109327182	701.4169305605	667.6049348759	0.9517947255	-0.0712776353	0.8138399839	0.9132467258
PRKY	3.3636475499	4.0442474798	2.68304762	0.6634232038	-0.5919986224	0.679274404	0.8256926795
PRLHR	0.0846728197	0.0173720099	0.1519736294	8.7481891982	3.1289844221	0.130102525	0.2792071854
PRLH	0.03233154	0.0646630799	0	0	-Inf	0.2918080185	0.4870606313
PRLR	4399.9903889529	6382.0832489717	2417.8975289342	0.3788570964	-1.4002743234	2.80067306295876e-08	5.00665110532765e-07
PRL	0.3916780001	0.2811521974	0.5022038027	1.7862346705	0.8369216302	0.5583591824	0.7360147366
PRM1	0.0046218259	0.0092436519	0	0	-Inf	0.9856827624	1
PRM2	0	0	0	NA	NA	NA	NA
PRM3	0	0	0	NA	NA	NA	NA
PRMT10	275.9447766953	248.2606374999	303.6289158907	1.2230247974	0.2904536555	0.3312332163	0.5298051862
PRMT1	1656.8222642644	1833.4901912163	1480.1543373125	0.8072878406	-0.3088449329	0.1748039283	0.3444821065
PRMT2	2004.0627532558	1777.5159740533	2230.6095324583	1.2549026647	0.3275754673	0.1499529781	0.3096758598
PRMT3	335.4571571613	388.3029038133	282.6114105094	0.727811736	-0.45836278	0.1096895408	0.2472281146
PRMT5	1394.6467956392	1525.7754815347	1263.5181097436	0.8281153584	-0.2720963424	0.2499373845	0.4400058897
PRMT6	408.7281321507	456.7112708334	360.7449934679	0.7898753907	-0.3403030207	0.2165605189	0.3991399555
PRMT7	496.0450676966	489.6056727235	502.4844626697	1.0263044133	0.0374587137	0.9074342053	0.9675439294
PRMT8	1.6425536838	2.9367202363	0.3483871312	0.1186313653	-3.0754425957	0.0238118963	0.078673378
PRND	90.7127866458	113.5945700908	67.8310032008	0.5971324434	-0.7438771394	0.1016608317	0.2340990125
PRNP	3429.8938717634	2028.4912037676	4831.2965397593	2.3817192457	1.25200336	1.62728345547407e-07	2.54598260309651e-06
PRNT	0	0	0	NA	NA	NA	NA
PRO0611	0.6459524887	0.3482956467	0.9436093308	2.7092194229	1.4378772439	0.2173325638	0.399922182
PRO0628	0.4439390697	0.2952339868	0.5926441526	2.007371031	1.0053073009	0.426235469	0.6247854195
PRO1768	0.0175066069	0	0.0350132137	Inf	Inf	0.2797531213	0.4739372655
PROCA1	16.9035387316	17.6602684287	16.1468090345	0.9143014502	-0.1292581868	0.8601222966	0.9403215246
PROCR	354.6776345279	237.326502066	472.0287669898	1.9889425028	0.9920015707	0.0005672538	0.003694233
PROC	5.8803779788	10.8000060272	0.9607499304	0.0889582772	-3.4907273405	0.000244787	0.0017896443
PRODH2	0.0042608227	0.0085216454	0	0	-Inf	0.9850317997	1
PRODH	301.7379849812	426.0723600687	177.4036098937	0.4163696745	-1.2640630982	0.0041935926	0.0197244083
PROK1	14.8348906219	2.1011131353	27.5686681085	13.1209822284	3.7138038181	1.34972356818917e-05	0.0001413856
PROK2	1.5701585118	0.2924186478	2.8478983759	9.739113415	3.2837904448	0.0041978411	0.0197396436
PROKR1	5.3357665762	1.1309986005	9.540534552	8.4354963375	3.076472958	0.0013131016	0.007505852
PROKR2	0.8961345483	1.7331504612	0.0591186354	0.0341105038	-4.8736401264	0.0266755077	0.0857483405
PROL1	267.3346035909	32.2146585519	502.45454863	15.5970782003	3.9632038893	6.46466564559119e-10	1.50690662730425e-08
PROM1	1978.4637318047	1627.4178846707	2329.5095789386	1.4314145131	0.5174415123	0.0162432239	0.058170432
PROM2	2091.238916384	2728.3777028594	1454.1001299086	0.5329541172	-0.9079167604	0.0001845611	0.001406101
PROP1	0.0211921939	0.0261521489	0.0162322389	0.6206847073	-0.6880674943	0.9822828136	1
PROS1	1200.1687939558	539.4624552293	1860.8751326824	3.4494988755	1.7863867902	4.81380880832161e-14	1.94110636833703e-12
PROSC	1393.1650852418	1569.4983697574	1216.8318007262	0.7752998182	-0.3671737683	0.1008860586	0.2327013935
PROX1	43.2932747713	15.3274976901	71.2590518525	4.6490988479	2.2169511004	0.0003376299	0.0023692241
PROX2	0.8730792372	0.6176999595	1.1284585148	1.8268716022	0.8693752408	0.4510356092	0.6465515948
PROZ	3.3343784524	6.1093432678	0.559413637	0.0915669021	-3.4490299756	0.0021451344	0.0114125117
PRPF18	459.9006006393	455.7558945529	464.0453067257	1.018188272	0.0260043531	0.9001321875	0.9632241842
PRPF19	2754.1980096559	3294.1491849673	2214.2468343445	0.6721756393	-0.5730898368	0.0162251409	0.0581327788
PRPF31	897.0341962031	993.6397925167	800.4285998895	0.8055520782	-0.311950234	0.1778407154	0.348674774
PRPF38A	961.1588274561	950.2389525155	972.0787023968	1.0229834294	0.0327827761	0.8543874937	0.9372881033
PRPF38B	1083.4385107585	1068.1357110917	1098.7413104252	1.0286532872	0.0407567965	0.8360897794	0.9257179116
PRPF39	602.2291295758	579.5872842198	624.8709749318	1.0781309251	0.1085323855	0.636990782	0.7955571061
PRPF3	1020.433223502	1202.1753976645	838.6910493396	0.6976444959	-0.5194360364	0.0270904746	0.0867644288
PRPF40A	2528.403142346	2878.7063311353	2178.0999535566	0.7566245747	-0.4023504598	0.0909468302	0.2161700484
PRPF40B	332.0642582687	336.0480746362	328.0804419012	0.9762901997	-0.034618046	0.9240457171	0.9756120723
PRPF4B	1991.862859404	1990.1233603242	1993.6023584838	1.0017481319	0.0025198194	0.9609753038	0.9969653608
PRPF4	813.9198534229	961.2107407997	666.6289660461	0.6935305004	-0.5279687635	0.0266269943	0.0856392212
PRPF6	2935.5799427895	3194.3426612548	2676.8172243242	0.837986875	-0.2550004471	0.2839681768	0.4782609054
PRPF8	7646.3324810931	7171.0427277333	8121.6222344528	1.1325580592	0.1795850102	0.4871032252	0.6778821445
PRPH2	30.5918430946	25.5904846457	35.5932015435	1.3908764151	0.4759942363	0.5270936763	0.7121710636
PRPH	9.4340527834	5.9919104452	12.8761951216	2.1489298346	1.1036183776	0.1801951306	0.3516785656
PRPS1L1	0.0220639499	0.0264142456	0.0177136542	0.6706098828	-0.5764543505	0.982726695	1
PRPS1	832.3083982153	972.9996195064	691.6171769241	0.7108092984	-0.4924655408	0.0300010045	0.0938167004
PRPS2	945.0323689553	1159.8186988086	730.246039102	0.6296208535	-0.66744477	0.0049009151	0.0224660795
PRPSAP1	965.8528190392	919.1605877784	1012.5450503	1.1015975486	0.1395972542	0.5299210872	0.7144443153
PRPSAP2	450.8991663878	474.2826689819	427.5156637937	0.9013942354	-0.1497698711	0.587690547	0.7589951812
PRR11	101.3765262348	181.6451205486	21.107931921	0.1162042331	-3.1052654711	2.78805581088218e-08	4.98865576335066e-07
PRR12	1011.84248564	1134.8289783038	888.8559929762	0.7832510537	-0.3524532895	0.1223187076	0.2672738547
PRR13	1956.3697281714	2425.16053685	1487.5789194928	0.6133939988	-0.7051140429	0.0022476637	0.0118714758
PRR14	658.1555861686	796.4428048449	519.8683674924	0.6527378543	-0.6154243868	0.0109298413	0.0428023441
PRR15L	722.3879189865	1063.8732057781	380.9026321949	0.3580338617	-1.4818320556	4.67129349772493e-08	8.06323803486377e-07
PRR15	356.4126972778	579.5323128849	133.2930816708	0.2300011211	-2.1202872016	2.06900401852773e-13	7.66413326792664e-12
PRR16	54.8747319031	59.0584056294	50.6910581769	0.8583208036	-0.2204111287	0.6480827675	0.8042740455
PRR18	3.1596413612	2.1968921458	4.1223905766	1.876464707	0.9080171559	0.3394500366	0.5381941116
PRR19	42.1863990664	66.2450770148	18.1277211181	0.2736463136	-1.8696156734	0.0025762022	0.013303675
PRR20A	0	0	0	NA	NA	NA	NA
PRR20B	0	0	0	NA	NA	NA	NA
PRR20C	0	0	0	NA	NA	NA	NA
PRR20D	0	0	0	NA	NA	NA	NA
PRR21	0	0	0	NA	NA	NA	NA
PRR22	22.7448554577	26.1495402289	19.3401706866	0.7395988808	-0.4351850533	0.5500963657	0.7293718389
PRR23A	0.0087460801	0	0.0174921601	Inf	Inf	0.564507776	0.740696315
PRR23B	0	0	0	NA	NA	NA	NA
PRR23C	0	0	0	NA	NA	NA	NA
PRR24	158.1463207154	171.3224447636	144.9701966671	0.8461833291	-0.2409578318	0.5038217019	0.6928168348
PRR25	0	0	0	NA	NA	NA	NA
PRR3	255.8907371749	254.7687014378	257.0127729119	1.0088082699	0.0126520075	0.9324032963	0.980180383
PRR4	409.6791447074	718.1586376454	101.1996517694	0.1409154558	-2.8270982377	0.2938341446	0.4891483118
PRR5-ARHGAP8	44.7677141498	56.214704743	33.3207235565	0.5927403463	-0.7545278335	0.2194512608	0.4026842098
PRR5L	194.3460704165	212.3398477616	176.3522930713	0.8305190709	-0.2679147983	0.3786299267	0.5793197838
PRR5	333.1711695747	239.4366013675	426.905737782	1.7829593944	0.834273847	0.0040522654	0.0191333062
PRR7	29.5213221563	43.0782498707	15.9643944419	0.3705905994	-1.4321018091	0.0334780345	0.1019034897
PRRC1	2280.4002430689	2791.3422208323	1769.4582653056	0.6339094691	-0.6576512763	0.0054470293	0.0244890924
PRRG1	328.9484741592	241.8946622569	416.0022860615	1.7197662907	0.7822125219	0.0065347221	0.0284125299
PRRG2	179.7395150022	217.7620935684	141.716936436	0.650787904	-0.6197406587	0.0897593775	0.2142067293
PRRG3	8.3102894234	1.8134976586	14.8070811882	8.1649298627	3.029440493	0.0006270118	0.0040162445
PRRG4	247.3050247419	322.4224718187	172.1875776651	0.5340433522	-0.9049712342	0.0060237943	0.0266231286
PRRT1	52.0463473581	42.5535928319	61.5391018844	1.4461552548	0.5322224439	0.3286973989	0.5272868862
PRRT2	92.8368294945	128.5956074377	57.0780515513	0.4438569302	-1.1718333719	0.011417601	0.0443043694
PRRT3	203.8075261408	316.7983092328	90.8167430488	0.2866705421	-1.8025344321	1.66417508037013e-07	2.59332844994411e-06
PRRT4	103.8114381912	14.3656037485	193.2572726339	13.452777622	3.7498321746	2.42534729322459e-14	1.00920248965092e-12
PRRX1	2457.6436276029	2500.3819749768	2414.905280229	0.9658145453	-0.050181904	0.7191724548	0.8518475985
PRRX2	140.6047770866	160.6498666088	120.5596875645	0.7504499699	-0.4141721997	0.2835513359	0.4778469173
PRSS12	136.4230875832	156.8346041332	116.0115710331	0.7397064677	-0.4349752047	0.6739109826	0.8216756288
PRSS16	282.1287228054	245.6916354096	318.5658102013	1.2966082857	0.3747426973	0.1629596443	0.3285064219
PRSS1	52.4791612391	103.8740381799	1.0842842983	0.0104384533	-6.5819482286	0.0021423353	0.0114007214
PRSS21	53.5467492577	60.8916589666	46.2018395489	0.7587548169	-0.3982943247	0.5276185806	0.7124602782
PRSS22	135.5454174773	198.1792426694	72.9115922851	0.3679073111	-1.4425857489	0.0003823647	0.0026386401
PRSS23	5010.1921988781	7189.9676819178	2830.4167158385	0.3936619525	-1.3449708125	0.000141551	0.0011153556
PRSS27	58.0859504626	89.29838945	26.8735114753	0.3009406064	-1.7324493097	0.0022563796	0.0119055036
PRSS30P	1.794109962	2.0157481638	1.5724717602	0.7800933611	-0.3582812997	0.7326605373	0.8607269054
PRSS33	24.2860156999	46.5069256765	2.0651057234	0.0444042622	-4.4931580266	0.0037818284	0.0180967012
PRSS35	11.6449826896	9.6307430676	13.6592223117	1.4182937096	0.5041563263	0.5373969184	0.721039485
PRSS36	36.3627105291	34.3778611791	38.3475598791	1.1154725327	0.1576549893	0.8176297064	0.915305333
PRSS37	0.2418391184	0.2052869347	0.2783913022	1.3561082328	0.4394723265	0.7495506359	0.8717776231
PRSS38	0.0531909531	0.0699725069	0.0364093992	0.520338642	-0.9424772444	0.7355898315	0.8627761985
PRSS3	10.433710628	16.6631883315	4.2042329246	0.2523066319	-1.9867499667	0.1022315928	0.2348852514
PRSS41	0.7903746527	1.521084488	0.0596648174	0.039225183	-4.6720760125	0.0219276354	0.0739249724
PRSS42	0.0536412736	0.0088974426	0.0983851046	11.0576836057	3.4669772923	0.1839089014	0.3569931896
PRSS45	3.0004243317	1.8417706419	4.1590780215	2.2581954163	1.1751703373	0.2068590637	0.386948131
PRSS48	0.0137844474	0.0192296166	0.0083392782	0.4336684605	-1.205335571	0.9851757669	1
PRSS50	12.9304358537	6.9341936257	18.9266780818	2.7294706643	1.4486211914	0.0596505061	0.1591086944
PRSS53	29.4861032892	30.8848304226	28.0873761557	0.909423033	-0.1369765512	0.8516489987	0.9353456207
PRSS54	0.0339105341	0.0678210682	0	0	-Inf	0.1437656681	0.3002589888
PRSS55	0.1500283934	0.0544438428	0.2456129439	4.511308005	2.173545788	0.1696235195	0.3373939376
PRSS8	3017.8119121555	4374.0492947685	1661.5745295426	0.3798710114	-1.3964184732	1.33048500518292e-08	2.52624225692838e-07
PRSSL1	0.1341231434	0.1197653889	0.1484808979	1.2397646698	0.3100662964	0.8666800194	0.9435780957
PRTFDC1	134.0807509113	123.2601298395	144.901371983	1.1755737413	0.233365039	0.5454970535	0.726178332
PRTG	101.7444044639	90.7272301401	112.7615787876	1.2428636762	0.3136680628	0.4666207669	0.6603735681
PRTN3	1.6011232599	2.1946284129	1.0076181069	0.4591292544	-1.1230277355	0.2976763195	0.4937791162
PRUNE2	385.1366166566	215.6301720361	554.6430612771	2.5721959781	1.3630005672	1.19699911792421e-06	1.57535072336768e-05
PRUNE	1151.9464580522	1456.3921049584	847.500811146	0.5819180207	-0.781112171	0.0007287495	0.0045606893
PRX	239.2750909369	125.9391132379	352.611068636	2.7998535131	1.4853513481	3.0735326700593e-06	3.69674529079641e-05
PRY2	0	0	0	NA	NA	NA	NA
PSAPL1	26.7827970461	52.7654840852	0.8001100069	0.0151635112	-6.0432523366	0.0913843956	0.2170518125
PSAP	33527.7988580973	35394.7000120998	31660.8977040948	0.8945095648	-0.1608311861	0.6042581995	0.7717788407
PSAT1	297.6896646093	376.1741930618	219.2051361569	0.5827224201	-0.7791192758	0.0360129909	0.1078404627
PSCA	224.8613920134	399.0906883281	50.6320956986	0.1268686471	-2.9785925132	0.0663948312	0.1723008368
PSD2	27.016863366	14.2073755131	39.8263512189	2.8032166238	1.4870832356	0.0224467536	0.075195471
PSD3	1382.2618125028	2009.5655468044	754.9580782011	0.3756822361	-1.4124151943	2.15726109431843e-06	2.68040376248955e-05
PSD4	1220.9075190203	1412.2999009488	1029.5151370919	0.7289635412	-0.4560814342	0.0630360373	0.1656760893
PSD	40.2275788251	53.250782417	27.2043752331	0.5108727797	-0.9689640268	0.1204140064	0.2644446771
PSEN1	2123.321452123	2384.3767872209	1862.2661170252	0.7810284545	-0.3565529852	0.1214876856	0.2660323219
PSEN2	548.0837612291	679.5307704933	416.636751965	0.6131241881	-0.7057487739	0.0036256947	0.0174778684
PSENEN	1149.4655456148	1557.0514799095	741.87961132	0.4764644078	-1.0695596469	4.1586694132151e-06	4.8701256116316e-05
PSG10	0.0235894231	0	0.0471788461	Inf	Inf	0.2151776552	0.3972651187
PSG11	0	0	0	NA	NA	NA	NA
PSG1	0.3198308767	0.2270854086	0.4125763448	1.8168333552	0.8614260978	0.5341901381	0.717839738
PSG2	0.0316042398	0.0632084796	0	0	-Inf	0.2068566363	0.386948131
PSG3	0.1406851863	0.2105500916	0.0708202809	0.3363583479	-1.5719290308	0.3345471872	0.5333609961
PSG4	16.756905809	16.0564929769	17.4573186412	1.0872435635	0.120675168	0.8252431026	0.9197742838
PSG5	3.6714131007	5.8135898597	1.5292363417	0.2630451027	-1.9266179042	0.0432172418	0.1244587835
PSG6	0.0465812499	0.0931624999	0	0	-Inf	0.2633876622	0.4559278199
PSG7	0.0185056763	0	0.0370113526	Inf	Inf	0.2987463426	0.4947380481
PSG8	0.1779908063	0.0531415974	0.3028400152	5.6987375261	2.5106423462	0.2077856064	0.3880132822
PSG9	7.8865634246	15.4875051697	0.2856216795	0.0184420716	-5.7608554653	0.1071696773	0.2430612755
PSIMCT-1	18.4614726195	22.6033981091	14.3195471299	0.6335130258	-0.6585538116	0.3789386836	0.5794187523
PSIP1	1418.9837863099	1345.9213194121	1492.0462532076	1.1085687043	0.148698185	0.4980040525	0.6877667717
PSKH1	847.4994550841	681.7535270181	1013.2453831501	1.4862341638	0.5716614378	0.015345186	0.0555751486
PSKH2	0.0895060501	0.1535767049	0.0254353953	0.1656201398	-2.5940499759	0.1793538643	0.3506635449
PSMA1	2207.1524203446	2501.9374564197	1912.3673842695	0.7643545922	-0.3876860198	0.0941315244	0.2216919824
PSMA2	2013.7012508659	2307.2925968651	1720.1099048667	0.7455100871	-0.4237002219	0.0641975673	0.1679614479
PSMA3	1286.3439627846	1554.5610023995	1018.1269231698	0.6549288974	-0.6105898066	0.0072285251	0.0307843058
PSMA4	2069.129778064	2553.1012662329	1585.158289895	0.6208756037	-0.6876238505	0.0028611369	0.0144774269
PSMA5	1427.3569698206	1844.8913255263	1009.822614115	0.5473615709	-0.8694339452	0.0001668485	0.0012856802
PSMA6	2303.0398789153	2891.202931426	1714.8768264046	0.5931360984	-0.7535649177	0.0012195851	0.0070510123
PSMA7	2428.6435620652	2900.1742302989	1957.1128938314	0.674825972	-0.5674125953	0.0123299319	0.04705102
PSMA8	2.8637880041	4.8451068152	0.8824691929	0.1821361688	-2.4569106519	0.1869519401	0.361194515
PSMB10	638.2373838269	723.1641710741	553.3105965796	0.765124461	-0.3862336482	0.1081076723	0.2447729205
PSMB11	0.0382190232	0.0093682628	0.0670697837	7.1592551578	2.8398094987	0.3777271351	0.5784362682
PSMB1	2672.207039783	2868.6985513234	2475.7155282426	0.863009997	-0.2125508233	0.3492434345	0.5490477371
PSMB2	1760.6197843949	2101.3766516789	1419.8629171109	0.6756822562	-0.5655831253	0.0137379782	0.0510689297
PSMB3	1625.4229151023	2100.7024242976	1150.1434059071	0.5475042027	-0.8690580559	0.0001521527	0.0011864638
PSMB4	3988.9771389843	5129.1840733432	2848.7702046254	0.5554041664	-0.8483900952	0.0004646424	0.0031109248
PSMB5	1823.3847468677	2202.2367540938	1444.5327396416	0.6559388935	-0.6083666736	0.0073330381	0.031166313
PSMB6	1346.7219342809	1431.0270523547	1262.4168162072	0.8821753678	-0.180862617	0.3985694167	0.5984508316
PSMB7	1895.9778296587	2106.7517520312	1685.2039072861	0.7999062565	-0.3220971589	0.1626891701	0.328146875
PSMB8	1322.1312873102	1602.8888390678	1041.3737355526	0.6496855616	-0.6221864514	0.0069015128	0.0296904722
PSMB9	461.5014515256	571.9661446343	351.0367584169	0.6137369523	-0.7043076461	0.0058047721	0.0258478887
PSMC1	574.6636619305	603.6394292031	545.6878946579	0.9039964394	-0.1456110047	0.5117460771	0.7000122826
PSMC2	1645.1736002866	1945.6176668343	1344.7295337388	0.6911581636	-0.5329122023	0.0185242516	0.0644977051
PSMC3IP	72.774920529	94.8601784287	50.6896626293	0.5343618731	-0.9041110201	0.0743377392	0.1869628557
PSMC3	1853.0186727736	2036.628245911	1669.4090996361	0.8196925988	-0.2868451234	0.1957661459	0.3729396566
PSMC4	1439.8841364072	1874.8651945761	1004.9030782383	0.5359868438	-0.8997305057	9.26512256237108e-05	0.0007743504
PSMC5	2426.1659297545	2756.2861501491	2096.0457093598	0.7604601247	-0.3950554938	0.0859175217	0.2076481676
PSMC6	1182.584424727	1320.1226172714	1045.0462321827	0.7916281552	-0.3371051704	0.1354852586	0.2872072212
PSMD10	1011.1229120696	1225.2565985325	796.9892256067	0.6504671973	-0.6204517904	0.0074949814	0.031659465
PSMD11	1250.0414235111	1624.4498798037	875.6329672184	0.5390335387	-0.8915530544	9.63796699745113e-05	0.0008014019
PSMD12	1081.2602827049	1434.0164215903	728.5041438195	0.5080165979	-0.9770524615	2.5747878461511e-05	0.0002503984
PSMD13	2041.4206323361	2230.8041473583	1852.0371173139	0.8302105407	-0.2684508458	0.2436264123	0.4327522021
PSMD14	1214.8158431299	1580.4461429161	849.1855433438	0.5373074857	-0.8961801572	8.60021039455414e-05	0.0007284293
PSMD1	2447.5401542588	2852.2700201639	2042.8102883536	0.7162050836	-0.4815553359	0.0340678486	0.1032968861
PSMD2	4349.4611281086	5394.4856391282	3304.436617089	0.6125582378	-0.7070810827	0.0030728117	0.0153264416
PSMD3	3088.4084778066	4330.0399414527	1846.7770141605	0.4265034594	-1.2293706517	0.0002235848	0.0016494333
PSMD4	2772.0966386555	3424.5735231791	2119.6197541319	0.6189441517	-0.6921188563	0.0028579528	0.0144650579
PSMD5	1271.8218429087	1483.1053125632	1060.5383732541	0.7150796132	-0.483824222	0.0380428563	0.1128475869
PSMD6	1155.8043160757	1254.9703646283	1056.6382675231	0.8419627246	-0.2481717312	0.2695977331	0.4627455562
PSMD7	1578.8006079865	1710.8196167648	1446.7815992081	0.8456657762	-0.2418405004	0.2652434078	0.4578433651
PSMD8	2927.9723644176	3456.6666804681	2399.2780483671	0.6941016506	-0.5267811352	0.0220082547	0.074120103
PSMD9	788.0971802488	848.6989411438	727.4954193538	0.8571890267	-0.2223147133	0.3373004825	0.5359591758
PSME1	3047.7023010578	3718.8408720821	2376.5637300335	0.6390603448	-0.6459759273	0.0064038767	0.0279328079
PSME2	1732.0537284998	2368.3100286382	1095.7974283614	0.4626917148	-1.1118768294	1.90459420251574e-06	2.39307894265148e-05
PSME3	2331.2389130169	2693.3141336282	1969.1636924056	0.7311303453	-0.4517994634	0.0539874239	0.1474625766
PSME4	2676.9507172702	3233.5888971435	2120.3125373969	0.6557149362	-0.6088593372	0.0104340252	0.0412072356
PSMF1	2605.9757358357	2795.5761402953	2416.375331376	0.8643568303	-0.2103010754	0.3583265502	0.5584581364
PSMG1	409.2036835104	486.8182946698	331.5890723511	0.6811351915	-0.5539869226	0.0387987108	0.114706937
PSMG2	1050.4942314144	1077.7652842998	1023.223178529	0.9493933359	-0.0749221719	0.7280566105	0.8578843168
PSMG3	402.2653243954	515.304263584	289.2263852068	0.5612730296	-0.8332253585	0.002030923	0.0108729155
PSMG4	133.4921622995	132.815603661	134.168720938	1.0101879391	0.0146237222	0.9563396808	0.9944773296
PSORS1C1	8.295463342	9.652629457	6.9382972271	0.7187986712	-0.4763403531	0.5642458466	0.7404741233
PSORS1C2	6.3032722795	10.8753944236	1.7311501354	0.1591804461	-2.6512649708	0.0277289569	0.0884657765
PSORS1C3	0.528258372	0.2949550594	0.7615616847	2.581958371	1.3684657402	0.2568302352	0.4486671647
PSPC1	858.3997466613	958.0958893141	758.7036040084	0.7918869212	-0.3366336619	0.1584527478	0.3220599032
PSPH	263.0652400223	363.4262543607	162.7042256838	0.4476952992	-1.1594109249	0.0011916356	0.0069174285
PSPN	0.1854087491	0.2417948851	0.129022613	0.5336035664	-0.906159786	0.5593953259	0.7368555525
PSRC1	120.1669637683	178.8981431764	61.4357843602	0.3434120851	-1.5419872846	0.0002843311	0.0020443617
PSTK	51.3493951369	50.1496495827	52.549140691	1.0478466176	0.0674275526	0.8918969188	0.9584452639
PSTPIP1	60.4565942719	68.9011086118	52.012079932	0.7548801606	-0.4056804643	0.4249478765	0.6238331797
PSTPIP2	429.314611253	433.5240161068	425.1052063993	0.9805805229	-0.028291989	0.9402768662	0.9846323984
PTAFR	123.0696073614	120.1552324839	125.9839822389	1.0485101617	0.0683408434	0.9149951684	0.9712635969
PTAR1	1285.8002837912	1036.8333994425	1534.7671681399	1.480244723	0.5658357106	0.0125057201	0.0475888767
